unity_time,python_time,latency_ms,fps,num_hands,num_joints
46.093254,7695.265664,-7649172.41,19.93,1,21
46.143324,7695.315807,-7649172.48,19.97,1,21
46.193150,7695.365821,-7649172.67,20.07,1,21
46.247589,7695.415654,-7649168.06,18.37,1,21
46.297585,7695.470191,-7649172.61,20.00,1,21
46.346728,7695.520139,-7649173.41,20.35,1,21
46.409951,7695.569394,-7649159.44,15.82,1,21
46.464587,7695.632444,-7649167.86,18.30,1,21
46.525578,7695.687238,-7649161.66,16.40,1,21
46.582413,7695.748326,-7649165.91,17.59,1,21
46.637126,7695.804966,-7649167.84,18.28,1,21
46.694289,7695.859799,-7649165.51,17.49,1,21
46.752921,7695.916766,-7649163.84,17.06,1,21
46.807193,7695.975663,-7649168.47,18.43,1,21
46.862901,7696.029709,-7649166.81,17.95,1,21
46.923830,7696.085715,-7649161.88,16.41,1,21
46.980359,7696.146472,-7649166.11,17.69,1,21
47.041247,7696.202878,-7649161.63,16.42,1,21
47.100038,7696.263833,-7649163.80,17.01,1,21
47.158771,7696.322817,-7649164.05,17.03,1,21
47.214159,7696.381448,-7649167.29,18.05,1,21
47.271038,7696.436884,-7649165.85,17.58,1,21
47.322664,7696.493746,-7649171.08,19.37,1,21
47.374098,7696.545166,-7649171.07,19.44,1,21
47.425742,7696.596631,-7649170.89,19.36,1,21
47.483359,7696.648291,-7649164.93,17.36,1,21
47.540081,7696.706072,-7649165.99,17.63,1,21
47.596512,7696.762615,-7649166.10,17.72,1,21
47.651166,7696.819152,-7649167.99,18.30,1,21
47.705930,7696.873774,-7649167.84,18.26,1,21
47.759040,7696.928531,-7649169.49,18.83,1,21
47.812061,7696.981518,-7649169.46,18.86,1,21
47.862041,7697.034562,-7649172.52,20.01,1,21
47.921137,7697.084648,-7649163.51,16.92,1,21
47.976046,7697.143867,-7649167.82,18.21,1,21
48.029301,7697.198634,-7649169.33,18.78,1,21
48.088549,7697.251837,-7649163.29,16.88,1,21
48.144197,7697.311025,-7649166.83,17.97,1,21
48.205421,7697.366816,-7649161.39,16.33,1,21
48.266417,7697.428208,-7649161.79,16.39,1,21
48.323260,7697.485920,-7649162.66,17.59,1,21
48.378120,7697.545804,-7649167.68,18.23,1,21
48.438306,7697.600556,-7649162.25,16.62,1,21
48.494256,7697.661055,-7649166.80,17.87,1,21
48.549363,7697.716824,-7649167.46,18.15,1,21
48.609431,7697.772081,-7649162.65,16.65,1,21
48.663738,7697.831920,-7649168.18,18.41,1,21
48.718408,7697.886979,-7649168.57,18.29,1,21
48.775697,7697.940993,-7649165.30,17.46,1,21
48.827259,7697.998150,-7649170.89,19.39,1,21
48.880947,7698.049820,-7649168.87,18.63,1,21
48.932295,7698.103824,-7649171.53,19.47,1,21
48.983106,7698.155112,-7649172.01,19.68,1,21
49.037607,7698.205654,-7649168.05,18.35,1,21
49.093626,7698.260417,-7649166.79,17.85,1,21
49.150950,7698.316123,-7649165.17,17.44,1,21
49.210446,7698.373683,-7649163.24,16.81,1,21
49.266086,7698.432976,-7649166.89,17.97,1,21
49.323765,7698.489199,-7649165.43,17.34,1,21
49.378653,7698.546270,-7649167.62,18.22,1,21
49.435799,7698.601300,-7649165.50,17.50,1,21
49.492478,7698.658746,-7649166.27,17.64,1,21
49.546458,7698.715175,-7649168.72,18.53,1,21
49.599589,7698.768959,-7649169.37,18.82,1,21
49.656135,7698.822215,-7649166.08,17.68,1,21
49.709870,7698.875160,-7649165.29,18.61,1,21
49.766359,7698.932420,-7649166.06,17.70,1,21
49.821715,7698.989439,-7649167.72,18.07,1,21
