unity_time,python_time,latency_ms,fps,num_hands,num_joints
40.572730,72797.599604,-72757026.87,18.94,1,21
40.624956,72797.652320,-72757027.36,19.15,1,21
40.674761,72797.704560,-72757029.80,20.08,1,21
40.729258,72797.754342,-72757025.08,18.35,1,21
40.784895,72797.809069,-72757024.17,17.97,1,21
40.836578,72797.864452,-72757027.87,19.35,1,21
40.891527,72797.916375,-72757024.85,18.20,1,21
40.943517,72797.971271,-72757027.75,19.23,1,21
41.001284,72798.023338,-72757022.05,17.31,1,21
41.056669,72798.080917,-72757024.25,18.06,1,21
41.109485,72798.136204,-72757026.72,18.93,1,21
41.159926,72798.189092,-72757029.17,19.82,1,21
41.210213,72798.239441,-72757029.23,19.89,1,21
41.259842,72798.289849,-72757030.01,20.15,1,21
41.313976,72798.339537,-72757025.56,18.47,1,21
41.371902,72798.393651,-72757021.75,17.26,1,21
41.424007,72798.451457,-72757027.45,19.19,1,21
41.475374,72798.503496,-72757028.12,19.47,1,21
41.529908,72798.555131,-72757025.22,18.34,1,21
41.584877,72798.609732,-72757024.85,18.19,1,21
41.641222,72798.664371,-72757023.15,17.75,1,21
41.696291,72798.721049,-72757024.76,18.16,1,21
41.746629,72798.775938,-72757029.31,19.87,1,21
41.801854,72798.826184,-72757024.33,18.11,1,21
41.859727,72798.881652,-72757021.92,17.28,1,21
41.916230,72798.939440,-72757023.21,17.70,1,21
41.973553,72798.995843,-72757022.29,17.44,1,21
42.025839,72799.053261,-72757027.42,19.13,1,21
42.078326,72799.105509,-72757027.18,19.05,1,21
42.131942,72799.158005,-72757026.06,18.65,1,21
42.184740,72799.211799,-72757027.06,18.94,1,21
42.238306,72799.264323,-72757026.02,18.67,1,21
42.291739,72799.317910,-72757026.17,18.72,1,21
42.344284,72799.371296,-72757027.01,19.03,1,21
42.399711,72799.424061,-72757024.35,18.04,1,21
42.454692,72799.479248,-72757024.56,18.19,1,21
42.508183,72799.534523,-72757026.34,18.69,1,21
42.565073,72799.587904,-72757022.83,17.58,1,21
42.616255,72799.644649,-72757028.39,19.54,1,21
42.669392,72799.695907,-72757026.51,18.82,1,21
42.727285,72799.748953,-72757021.67,17.27,1,21
42.782214,72799.806892,-72757024.68,18.21,1,21
42.834468,72799.861751,-72757027.28,19.14,1,21
42.888944,72799.913997,-72757025.05,18.36,1,21
42.942312,72799.968465,-72757026.15,18.74,1,21
43.002625,72800.022028,-72757019.40,16.58,1,21
43.059108,72800.082308,-72757023.20,17.70,1,21
43.114422,72800.138845,-72757024.42,18.08,1,21
43.167364,72800.194267,-72757026.90,18.89,1,21
43.218752,72800.246883,-72757028.13,19.46,1,21
43.272793,72800.298402,-72757025.61,18.50,1,21
43.325165,72800.352429,-72757027.26,19.09,1,21
43.380282,72800.404776,-72757024.49,18.14,1,21
43.433282,72800.460074,-72757026.79,18.87,1,21
43.488536,72800.512815,-72757024.28,18.10,1,21
43.549475,72800.568086,-72757018.61,16.41,1,21
43.603119,72800.629098,-72757025.98,18.64,1,21
43.654923,72800.682684,-72757027.76,19.30,1,21
43.706939,72800.734451,-72757027.51,19.22,1,21
43.760688,72800.786532,-72757025.84,18.61,1,21
43.818535,72800.840254,-72757021.72,17.29,1,21
43.870096,72800.898146,-72757028.05,19.39,1,21
43.902292,72800.949655,-72757047.36,31.06,0,0
43.961091,72800.982005,-72757020.91,17.01,1,21
44.024694,72801.040837,-72757016.14,15.72,1,21
44.058271,72801.104291,-72757046.02,29.78,0,0
44.117007,72801.138497,-72757021.49,17.03,1,21
44.180019,72801.196838,-72757016.82,15.87,1,21
44.246682,72801.259616,-72757012.93,15.00,1,21
44.304564,72801.326312,-72757021.75,17.28,1,21
44.367897,72801.384363,-72757016.47,15.79,1,21
44.435222,72801.447592,-72757012.37,14.85,1,21
44.494136,72801.514754,-72757020.62,16.97,1,21
44.552855,72801.573956,-72757021.10,17.03,1,21
44.618610,72801.632437,-72757013.83,15.21,1,21
44.674848,72801.698436,-72757023.59,17.78,1,21
44.731614,72801.754388,-72757022.77,17.62,1,21
44.790836,72801.811539,-72757020.70,16.89,1,21
44.852070,72801.870364,-72757018.29,16.33,1,21
44.915228,72801.931849,-72757016.62,15.83,1,21
44.972338,72801.994989,-72757022.65,17.51,1,21
45.036089,72802.052176,-72757016.09,15.69,1,21
45.095551,72802.115995,-72757020.44,16.82,1,21
